"190","乘","Same","shèng","(形) adjective, (动) verb","to ride; to mount; to make use of; to avail oneself of; to take advantage of; to multiply (mathematics); Buddhist sect or creed; (Chinese surname)","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%98&amp;cache=4070"" class=""pinyin"">sh&egrave;ng</a> four horse military chariot (archaic); four (archaic); generic term for history books"
"190","乘","","chéng","","four horse military chariot (archaic); four (archaic); generic term for history books","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%98&amp;cache=20"" class=""pinyin"">ch&eacute;ng</a> to ride; to mount; to make use of; to avail oneself of; to take advantage of; to multiply (mathematics); Buddhist sect or creed; (Chinese surname)"
"191","乘务员","乘務員","chéngwùyuán","(名) noun","attendant on an airplane, train, boat etc","6","位","",""
"192","乘坐","Same","chéngzuò","(动) verb","to ride (in a vehicle)","4","","",""
"193","乙","Same","zhé","(名) noun","second of 10 heavenly stems 十天干; second in order; letter ""B"" or roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc; second party (in legal contract, usually 乙方, as opposed to 甲方); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)","5","None","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%99&amp;cache=4106"" class=""pinyin"">zh&eacute;</a> turning stroke (in Chinese characters); see also <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E6%8A%98"">折</a>"
"193","乙","","yǐ","","turning stroke (in Chinese characters); see also 折","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%99&amp;cache=4105"" class=""pinyin"">yǐ</a> second of 10 heavenly stems <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%8D%81%E5%A4%A9%E5%B9%B2"">十天干</a>; second in order; letter &quot;B&quot; or roman &quot;II&quot; in list &quot;A, B, C&quot;, or &quot;I, II, III&quot; etc; second party (in legal contract, usually <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E4%B9%99%E6%96%B9"">乙方</a>, as opposed to <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%94%B2%E6%96%B9"">甲方</a>); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)"
"193","乙","Same","zhé","(名) noun","second of 10 heavenly stems 十天干; second in order; letter ""B"" or roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc; second party (in legal contract, usually 乙方, as opposed to 甲方); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)","5","None","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%99&amp;cache=4106"" class=""pinyin"">zh&eacute;</a> turning stroke (in Chinese characters); see also <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E6%8A%98"">折</a>"
"193","乙","","shí tiān'gān","","the 10 heavenly stems 甲, 乙, 丙, 丁, 戊, 己, 庚, 辛, 壬, 癸 (used cyclically in the calendar and as ordinal number like Roman I, II, III)","","","",""
"193","乙","","yǐfāng","","second party (law); see also 甲方","","","",""
"193","乙","","jiǎfāng","","first party (law); see also 乙方","","","",""
"193","乙","","yǐ","","turning stroke (in Chinese characters); see also 折","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%B9%99&amp;cache=4105"" class=""pinyin"">yǐ</a> second of 10 heavenly stems <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%8D%81%E5%A4%A9%E5%B9%B2"">十天干</a>; second in order; letter &quot;B&quot; or roman &quot;II&quot; in list &quot;A, B, C&quot;, or &quot;I, II, III&quot; etc; second party (in legal contract, usually <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E4%B9%99%E6%96%B9"">乙方</a>, as opposed to <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%94%B2%E6%96%B9"">甲方</a>); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)"
"194","九","Same","jiǔ","(数) numeral","nine; 9","1","","",""
"195","乞丐","Same","qǐgài","(名) noun","beggar","6","","",""
"196","也","Same","yě","(副) adverb","also; too; (in Classical Chinese) final particle implying affirmation; (Chinese surname)","2","","",""
"197","也许","也許","yěxǔ","(副) adverb","perhaps; maybe","4","","",""
"198","习俗","習俗","xísú","(名) noun","custom; tradition; local tradition; convention","6","","",""
"199","习惯","習慣","xíguàn","(名) noun, (形) adjective, (动) verb, (助动) auxiliary verb","habit; custom; usual practice; to be used to","3","个","",""
"200","乡镇","鄉鎮","xiāngzhèn","(名) noun","village; township","6","","",""
"201","书","書","shū","(名) noun","book; letter; see also 書經 Book of History","1","本, 册, 部","",""
"202","书架","書架","shūjià","(名) noun","bookshelf","5","个","",""
"203","书法","書法","shūfǎ","(名) noun","calligraphy; handwriting; penmanship","6","","",""
"204","书籍","書籍","shūjí","(名) noun","books; works","6","","",""
"205","书记","書記","shūji","(名) noun","secretary; clerk","6","个","",""
"206","书面","書面","shūmiàn","(名) noun","in writing; written","6","","",""
"207","买","買","mǎi","(动) verb","to buy; to purchase","1","","",""
"208","乱","亂","luàn","(形) adjective","in confusion or disorder; in a confused state of mind; disorder; upheaval; riot; illicit sexual relations; to throw into disorder; to mix up; indiscriminate; random; arbitrary","4","","",""
"209","了","Same","liǎo","(助) particle","(modal particle intensifying preceding clause); (completed action marker)","1","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86&amp;cache=4402"" class=""pinyin"">liǎo</a> to finish; to achieve; to understand<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9E%AD&amp;cache=64384"" class=""pinyin"">liǎo</a> (of eyes) bright; clear-sighted; to understand clearly (<span class=""zh"">瞭</span>)"
"209","了","","le","(动) verb","to finish; to achieve; to understand","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86&amp;cache=4401"" class=""pinyin"">le</a> (modal particle intensifying preceding clause); (completed action marker)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9E%AD&amp;cache=64384"" class=""pinyin"">liǎo</a> (of eyes) bright; clear-sighted; to understand clearly (<span class=""zh"">瞭</span>)"
"209","了","","le","(动) verb","(of eyes) bright; clear-sighted; to understand clearly","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86&amp;cache=4401"" class=""pinyin"">le</a> (modal particle intensifying preceding clause); (completed action marker) (<span class=""zh"">了</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86&amp;cache=4402"" class=""pinyin"">liǎo</a> to finish; to achieve; to understand (<span class=""zh"">了</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9E%AD&amp;cache=64385"" class=""pinyin"">li&agrave;o</a> to watch from a height or distance; to survey"
"210","了不起","","liǎobuqǐ","(形) adjective","amazing; terrific; wonderful; extraordinary","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86%E4%B8%8D%E8%B5%B7&amp;cache=4403"" class=""pinyin"">liǎobuqǐ</a> amazing; terrific; extraordinary"
"210","了不起","Same","liǎobùqǐ","(形) adjective","amazing; terrific; extraordinary","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86%E4%B8%8D%E8%B5%B7&amp;cache=142420"" class=""pinyin"">liǎob&ugrave;qǐ</a> amazing; terrific; wonderful; extraordinary"
"211","了解","瞭解","liǎojiě","(名) noun, (形) adjective, (动) verb","to understand; to realize; to find out","3","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%86%E8%A7%A3&amp;cache=4413"" class=""pinyin"">liǎojiě</a> to understand; to realize; to find out (<span class=""zh"">了解</span>)"
"211","了解","","liǎojiě","","to understand; to realize; to find out","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9E%AD%E8%A7%A3&amp;cache=64391"" class=""pinyin"">liǎojiě</a> to understand; to realize; to find out (<span class=""zh"">瞭解</span>)"
"212","予以","Same","yǔyǐ","(动) verb","to give; to impose; to apply","6","","",""
"213","争先恐后","爭先恐後","zhēng xiān kǒng hòu","(习惯用语) idiomatic expression","striving to be first and fearing to be last (idiom); outdoing one another","6","","",""
"214","争取","爭取","zhēngqǔ","(动) verb","to fight for; to strive for; to win over","5","","",""
"215","争夺","爭奪","zhēngduó","(动) verb","to fight over; to contest; to vie over","6","","",""
"216","争气","爭氣","zhēngqì","(形) adjective, (动) verb","to work hard for something; to resolve on improvement; determined not to fall short","6","","",""
"217","争端","爭端","zhēngduān","(名) noun","dispute; controversy; conflict","6","","",""
"218","争议","爭議","zhēngyì","(名) noun","controversy; dispute; to dispute","6","","",""
"219","争论","爭論","zhēnglùn","(名) noun, (动) verb","to argue; to debate; to contend; argument; contention; controversy; debate","5","次, 场","",""
"220","事业","事業","shìyè","(名) noun","undertaking; project; activity; (charitable, political or revolutionary) cause; publicly funded institution, enterprise or foundation; career; occupation","6","个","",""
"221","事件","Same","shìjiàn","(名) noun","event; happening; incident","6","个","",""
"222","事先","Same","shìxiān","(副) adverb","in advance; before the event; beforehand; prior","5","","",""
"223","事务","事務","shìwù","(名) noun","(political, economic etc) affairs; work","6","","",""
"224","事宜","Same","shìyí","(名) noun","matters; arrangements","6","","",""
"225","事实","事實","shìshí","(名) noun","fact","5","个","",""
"226","事态","事態","shìtài","(名) noun","situation; existing state of affairs","6","","",""
"227","事情","Same","shìqing","(名) noun","affair; matter; thing; business","2","件, 桩","",""
"228","事故","Same","shìgù","(名) noun","accident","6","桩, 起, 次","",""
"229","事物","Same","shìwù","(名) noun","thing; object","5","个","",""
"230","事迹","事跡","shìjì","(名) noun","deed; past achievement; important event of the past","6","","",""
"231","事项","事項","shìxiàng","(名) noun","matter; item","6","","",""
"232","二","Same","èr","(数) numeral","two; 2; stupid (Beijing dialect)","1","","",""
"233","二氧化碳","Same","èr yǎnghuà tàn","(名) noun","carbon dioxide CO2","6","","",""
"234","于是","於是","yúshì","(连) conjunction, (副) adverb","thereupon; as a result; consequently; thus; hence","4","","",""
"235","亏待","虧待","kuīdài","(动) verb","to treat somebody unfairly","6","","",""
"236","亏损","虧損","kuīsǔn","(动) verb","deficit; (financial) loss","6","","",""
"237","云","雲","yún","(名) noun","cloud; (Chinese surname); abbr. for Yunnan Province 雲南省","3","朵","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%91&amp;cache=4679"" class=""pinyin"">y&uacute;n</a> (classical) to say (<span class=""zh"">云</span>)"
"237","云","","yún","(动) verb","(classical) to say","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%9B%B2&amp;cache=868"" class=""pinyin"">y&uacute;n</a> cloud; (Chinese surname); abbr. for Yunnan Province <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E9%9B%B2%E5%8D%97%E7%9C%81"">雲南省</a> (<span class=""zh"">雲</span>)"
"238","互相","Same","hùxiāng","(副) adverb","each other; mutually; mutual","4","","相互, 彼此",""
"239","互联网","互聯網","hùlián wǎng","(名) noun","the Internet","6","","",""
"240","五","Same","wǔ","(数) numeral","five; 5","1","","",""
"241","井","Same","jǐng","(名) noun","a well; neat; orderly; Jing, one of the 28 constellations of Chinese astronomy; (Chinese surname)","6","口","",""
"242","亚军","亞軍","yàjūn","(名) noun","second place (in a sports contest); runner-up","6","","",""
"243","亚洲","亞洲","yàzhōu","(专有名) proper noun","Asia; Asian","4","","",""
"244","些","Same","xiē","(量) measure word","some; few; several; measure word indicating a small amount or small number (greater than 1)","1","","",""
"245","交","Same","jiāo","(动) verb","to hand over; to deliver; to pay (money); to turn over; to make friends; to intersect (lines)","4","","",""
"246","交代","Same","jiāodài","(动) verb","to hand over; to explain; to make clear; to brief (somebody); to account for; to justify oneself; to confess; to finish (colloquial)","6","","",""
"247","交叉","Same","jiāochā","(动) verb","to cross; to intersect; to overlap","6","","",""
"248","交往","Same","jiāowǎng","(名) noun, (动) verb","to associate; to contact; association; contact","6","None","",""
"249","交换","交換","jiāohuàn","(动) verb","to exchange; to swap; to switch (telecom); commutative (math); to commute","5","","",""
"250","交易","Same","jiāoyì","(名) noun, (动) verb","(business) transaction; business deal","6","笔","",""
"251","交流","Same","jiāoliú","(形) adjective","to exchange; exchange; communication; interaction; to have social contact (with somebody)","4","个","",""
"252","交涉","Same","jiāoshè","(动) verb","to negotiate; relating to","6","","",""
"253","交通","Same","jiāotōng","(名) noun","to be connected; traffic; transportation; communications; liaison","4","None","",""
"254","交际","交際","jiāojì","(动) verb","communication; social intercourse","5","","",""
"255","亦","Same","yì","(连) conjunction, (副) adverb","also","6","","",""
"256","产业","產業","chǎnyè","(名) noun","industry; estate; property; industrial","6","","",""
"257","产品","產品","chǎnpǐn","(名) noun","goods; merchandise; product","5","个","",""
"258","产生","產生","chǎnshēng","(动) verb","to arise; to come into being; to come about; to give rise to; to bring into being; to bring about; to produce; to engender; to generate; to appear; appearance; emergence; generation; production; yield","5","","",""
"259","享受","Same","xiǎngshòu","(形) adjective, (动) verb","to enjoy; to live it up; pleasure","5","种","",""
"260","京剧","京劇","jīngjù","(名) noun","Beijing opera","4","场, 出","",""
"261","亭子","Same","tíngzi","(名) noun","pavilion","6","","",""
"262","亮","Same","liàng","(形) adjective, (动) verb","bright; clear; resonant; to shine; to show; to reveal","4","","",""
"263","亲切","親切","qīnqiè","(形) adjective","amiable; cordial; close and dear; familiar","5","","",""
"264","亲戚","親戚","qīnqi","(名) noun","a relative (i.e. family relation)","4","门, 个, 位","",""
"265","亲热","親熱","qīnrè","(形) adjective","affectionate; intimate; warm-hearted","6","","",""
"266","亲爱","親愛","qīn'ài","(形) adjective","dear; beloved; darling","5","","",""
"267","亲自","親自","qīnzì","(副) adverb","personally","5","","",""
"268","亲身","親身","qīnshēn","(副) adverb","personal; oneself","6","","",""
"269","人","Same","rén","(名) noun","man; person; people","1","个, 位","",""
"270","人为","人爲","rénwéi","(名) noun, (形) adjective","artificial; man-made; having human cause or origin; human attempt or effort","6","","",""
"271","人事","Same","rénshì","(名) noun","human affairs; ways of the world; consciousness of the world; what is humanly possible; personnel matters; sexual awareness; sexual passion; facts of life","5","","",""
"272","人口","Same","rénkǒu","(名) noun","population","5","","",""
"273","人员","人員","rényuán","(名) noun","staff; crew; personnel","5","个","",""
"274","人士","Same","rénshì","(名) noun","person; figure; public figure","6","","",""
"275","人家","","rénjiā","(名) noun","other people; somebody else; he, she or they; I, me (referring to oneself as ""one"" or ""people"")","","户","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%BA%E5%AE%B6&amp;cache=5354"" class=""pinyin"">r&eacute;njiā</a> household; dwelling; family; somebody else's house; household business; house of woman's husband-to-be"
"275","人家","Same","rénjia","(名) noun","household; dwelling; family; somebody else's house; household business; house of woman's husband-to-be","6","户, 家","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BA%BA%E5%AE%B6&amp;cache=5355"" class=""pinyin"">r&eacute;njia</a> other people; somebody else; he, she or they; I, me (referring to oneself as &quot;one&quot; or &quot;people&quot;)"
"276","人工","Same","rén'gōng","(名) noun","artificial; manpower; manual work","6","","",""
"277","人性","Same","rénxìng","(名) noun","human nature; humanity; human; the totality of human attributes","6","","",""
"278","人才","Same","réncái","(名) noun","a person's talent; talented person; distinguished person; a talent (worth head-hunting); person's looks; an attractive woman; used interchangeably with 人材","5","个","",""
"279","人格","Same","rén'gé","(名) noun","personality; integrity; dignity","6","","",""
"280","人民币","人民幣","rénmín bì","(名) noun","Renminbi (RMB); Chinese Yuan (CNY)","4","","",""
"281","人物","Same","rénwù","(名) noun","person; character (in a play, novel etc); protagonist","5","个","",""
"282","人生","Same","rénshēng","(名) noun","life (one's time on earth)","5","","",""
"283","人类","人類","rénlèi","(名) noun","humanity; human race; mankind","5","","",""
"284","人质","人質","rénzhì","(名) noun","hostage","6","","",""
"285","人道","Same","réndào","(名) noun","human sympathy; humanitarianism; humane; the ""human way"", one of the stages in the cycle of reincarnation (Buddhism); sexual intercourse","6","","",""
"286","人间","人間","rénjiān","(名) noun","the human world; the earth","6","","世界, 天下",""
"287","亿","億","yì","(数) numeral","100 million","4","","",""
"288","什么","什麼","shénme","(疑问代) question pronoun, (疑) question word","what?; who?; something; anything","1","","甚么",""
"289","仁慈","Same","réncí","(名) noun","benevolent; charitable; kind; kindly; kindness; merciful","6","","",""
"290","今天","Same","jīntiān","(名) noun, (时间) time word","today; at the present; now","1","","",""
"291","介绍","介紹","jièshào","(动) verb","to introduce (somebody to somebody); to give a presentation; to present (somebody for a job etc); introduction","2","个","",""
"292","仍旧","仍舊","réngjiù","(副) adverb","still (remaining); to remain (the same); yet","6","","",""
"293","仍然","Same","réngrán","(副) adverb","still; yet","4","","",""
"294","从","從","cōng","(介) preposition, (副) adverb","from; via; passing through; through (a gap); past; ever (followed by negative, meaning never); (formerly pr. [zong4] and related to 縱) to follow; to comply with; to obey; to join; to engage in; adopting some mode of action or attitude; follower; retainer; accessory; accomplice; related by common paternal grandfather or earlier ancestor; (Chinese surname)","2","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=33459"" class=""pinyin"">cōng</a> lax; yielding; unhurried<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=33460"" class=""pinyin"">z&ograve;ng</a> second cousin"
"294","从","","cóng","(介) preposition","lax; yielding; unhurried","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=293"" class=""pinyin"">c&oacute;ng</a> from; via; passing through; through (a gap); past; ever (followed by negative, meaning never); (formerly pr. [zong4] and related to <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%B8%B1"">縱</a>) to follow; to comply with; to obey; to join; to engage in; adopting some mode of action or attitude; follower; retainer; accessory; accomplice; related by common paternal grandfather or earlier ancestor; (Chinese surname)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=33460"" class=""pinyin"">z&ograve;ng</a> second cousin"
"294","从","","cóng","","second cousin","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=293"" class=""pinyin"">c&oacute;ng</a> from; via; passing through; through (a gap); past; ever (followed by negative, meaning never); (formerly pr. [zong4] and related to <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%B8%B1"">縱</a>) to follow; to comply with; to obey; to join; to engage in; adopting some mode of action or attitude; follower; retainer; accessory; accomplice; related by common paternal grandfather or earlier ancestor; (Chinese surname)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BE%9E&amp;cache=33459"" class=""pinyin"">cōng</a> lax; yielding; unhurried"
"295","从事","從事","cóngshì","(形) adjective","to go for; to engage in; to undertake; to deal with; to handle; to do","5","","",""
"296","从前","從前","cóngqián","(名) noun","previously; formerly; once upon a time","5","","",""
"297","从容不迫","從容不迫","cóngróng bù pò","(动) verb","calm; unruffled","6","","",""
"298","从来","從來","cónglái","(副) adverb","always; at all times; never (if used in negative sentence)","4","","",""
"299","从此","從此","cóngcǐ","(副) adverb","from now on; since then; henceforth","5","","",""
"300","从而","從而","cóng'ér","(连) conjunction","thus; thereby","5","","",""
"301","仓促","倉促","cāngcù","(形) adjective","all of a sudden; hurriedly","6","","",""
"302","仓库","倉庫","cāngkù","(名) noun","depot; storehouse; warehouse","6","","",""
"303","仔细","仔細","zǐxì","(形) adjective, (副) adverb","careful; attentive; cautious","4","","",""
"304","他","Same","tā","(代) pronoun","he or him; (used for either sex when the sex is unknown or unimportant); (used before somebody's name for emphasis); (used as a meaningless mock object); other; another","1","","",""
"305","他们","","tāmen","(代) pronoun","they","","","",""
"306","付款","Same","fùkuǎn","(动) verb","to pay a sum of money; payment","5","","",""
"307","代价","代價","dàijià","(名) noun","price; cost; consideration (in share dealing)","6","","",""
"308","代替","Same","dàitì","(动) verb","instead; to replace; to substitute (X for Y, or a number in an algebraic expression)","4","","",""
"309","代理","Same","dàilǐ","(动) verb","to act on behalf of somebody in a responsible position; to act as an agent or proxy; surrogate","6","","",""
"310","代表","Same","dàibiǎo","(名) noun, (形) adjective, (动) verb","representative; delegate; to represent; to stand for; on behalf of; in the name of","4","位, 个, 名","",""
"311","以","Same","yǐ","(连) conjunction, (介) preposition","to use; according to; so as to; by means of; in order to; by; with; because; abbr. for Israel 以色列","4","","",""
"312","以为","以爲","yǐwéi","(动) verb","to believe; to think; to consider; to be under the impression","3","","",""
"313","以便","Same","yǐbiàn","(连) conjunction","so that; so as to; in order to","6","","",""
"314","以免","Same","yǐmiǎn","(连) conjunction, (副) adverb","in order to avoid; so as not to","6","","",""
"315","以前","Same","yǐqián","(名) noun, (副) adverb, (时间) time word","before; formerly; previous; ago","3","","",""
"316","以及","Same","yǐjí","(连) conjunction","as well as; too; and","5","","",""
"317","以后","以後","yǐhòu","(名) noun, (副) adverb, (时间) time word","after; later; afterwards; following; later on; in the future","3","","",""
"318","以往","Same","yǐwǎng","(名) noun","in the past; formerly","6","","",""
"319","以来","以來","yǐlái","(名) noun","since (a previous event)","5","","",""
"320","以至","Same","yǐzhì","(连) conjunction","down to; up to; to such an extent as to ... (also written 以至於)","6","","",""
"321","以致","Same","yǐzhì","(连) conjunction","to such an extent as to; down to; up to","6","","",""
"322","仪器","儀器","yíqì","(名) noun","instrument; apparatus","6","台","",""
"323","仪式","儀式","yíshì","(名) noun","ceremony","6","","",""
"324","件","Same","jiàn","(量) measure word","item; component; measure word for events, things, clothes etc","2","","",""
"325","价值","價值","jiàzhí","(名) noun, (形) adjective","value; worth; fig. values (ethical, cultural etc)","5","个","",""
"326","价格","價格","jiàgé","(名) noun","price","4","个","",""
"327","任何","Same","rènhé","(代) pronoun","any; whatever; whichever; whatsoever","4","","",""
"328","任务","","rènwù","","mission; assignment; task; duty; role","","项, 个","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BB%BB%E5%8B%99&amp;cache=142446"" class=""pinyin"">r&egrave;nw&ugrave;</a> mission, task"
"328","任务","任務","rènwu","(名) noun","mission, task","4","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BB%BB%E5%8B%99&amp;cache=6050"" class=""pinyin"">r&egrave;nwu</a> mission; assignment; task; duty; role"
"329","任命","Same","rènmìng","(动) verb","to appoint and nominate; (job) appointment","6","纸","",""
"330","任性","Same","rènxìng","(形) adjective","willful; headstrong; uninhibited","6","","",""
"331","任意","Same","rènyì","(形) adjective","arbitrary; at will; at random","6","","",""
"332","任重道远","任重道遠","rènzhòngdàoyuǎn","(习惯用语) idiomatic expression","a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle (cf Confucian Analects, 8.7)","6","","",""
"333","份","Same","fèn","(名) noun, (量) measure word","measure word for gifts, newspaper, magazine, papers, reports, contracts etc; variant of 分","4","","",""
"334","仿佛","彷彿","fǎngfú","(动) verb","to seem; as if; alike; similar","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BB%BF%E5%BD%BF&amp;cache=6102"" class=""pinyin"">fǎngf&uacute;</a> variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%BD%B7%E5%BD%BF"">彷彿</a> (<span class=""zh"">仿彿</span>)"
"334","仿佛","","fǎngfú","","variant of 彷彿","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%BD%B7%E5%BD%BF&amp;cache=33090"" class=""pinyin"">fǎngf&uacute;</a> to seem; as if; alike; similar (<span class=""zh"">彷彿</span>)"
"335","企业","企業","qǐyè","(名) noun","company; firm; enterprise; corporation","5","家","",""
"336","企图","企圖","qǐtú","(名) noun, (动) verb","to attempt; to try; attempt","5","种","",""
"337","休养","休養","xiūyǎng","(动) verb","to recuperate; to recover; to convalesce","6","","",""
"338","休息","Same","xiūxi","(动) verb","rest; to rest","2","","",""
"339","休闲","休閒","xiūxián","(动) verb","leisure; relaxation; not working; idle; to enjoy leisure; to lie fallow","5","","",""
"340","众所周知","眾所周知","zhòng suǒ zhōu zhī","(动) verb","as everyone knows (idiom)","6","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9C%BE%E6%89%80%E9%80%B1%E7%9F%A5&amp;cache=64198"" class=""pinyin"">zh&ograve;ng suǒ zhōu zhī</a> see <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%9C%BE%E6%89%80%E5%91%A8%E7%9F%A5"">眾所周知</a> (<span class=""zh"">眾所週知</span>)"
"340","众所周知","","zhòngsuǒzhōuzhī","(习惯用语) idiomatic expression","see 眾所周知","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E7%9C%BE%E6%89%80%E5%91%A8%E7%9F%A5&amp;cache=64197"" class=""pinyin"">zh&ograve;ngsuǒzhōuzhī</a> as everyone knows (idiom) (<span class=""zh"">眾所周知</span>)"
"341","优先","優先","yōuxiān","(副) adverb","priority","6","","",""
"342","优势","優勢","yōushì","(名) noun","superiority; dominance; advantage","5","","",""
"343","优异","優異","yōuyì","(形) adjective","exceptional; outstandingly good","6","","",""
"344","优惠","優惠","yōuhuì","(形) adjective","preferential; favorable","5","","",""
"345","优点","優點","yōudiǎn","(名) noun","merit; benefit; strong point; advantage","4","个","",""
"346","优秀","優秀","yōuxiù","(形) adjective","outstanding; excellent","4","","",""
"347","优美","優美","yōuměi","(形) adjective","graceful; fine; elegant","5","","",""
"348","优胜劣汰","優勝劣汰","yōushèng liè tài","(习惯用语) idiomatic expression","survival of the fittest (idiom)","6","","",""
"349","优越","優越","yōuyuè","(形) adjective","superior; superiority","6","","",""
"350","伙伴","Same","huǒbàn","(名) noun","partner; companion; comrade","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%A4%A5%E4%BC%B4&amp;cache=23359"" class=""pinyin"">huǒb&agrave;n</a> variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E4%BC%99%E4%BC%B4"">伙伴</a> (<span class=""zh"">夥伴</span>)"
"350","伙伴","","huǒbàn","(名) noun","variant of 伙伴","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BC%99%E4%BC%B4&amp;cache=6307"" class=""pinyin"">huǒb&agrave;n</a> partner; companion; comrade (<span class=""zh"">伙伴</span>)"
"351","会","會","kuài","(名) noun, (形) adjective, (副) adverb, (助动) auxiliary verb","can; be possible; be able to; will; be likely to; be sure to; to assemble; to meet; to gather; to see; union; group; association; a moment (Taiwan pr. for this sense is [hui3])","1","个","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E6%9C%83&amp;cache=44971"" class=""pinyin"">ku&agrave;i</a> to balance an account; accountancy; accounting"
"351","会","","huì","(名) noun","to balance an account; accountancy; accounting","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E6%9C%83&amp;cache=44970"" class=""pinyin"">hu&igrave;</a> can; be possible; be able to; will; be likely to; be sure to; to assemble; to meet; to gather; to see; union; group; association; a moment (Taiwan pr. for this sense is [hui3])"
"352","会晤","會晤","huìwù","(动) verb","to meet; meeting; conference","6","","",""
"353","会计","會計","kuàijì","(名) noun","accountant; accountancy; accounting","5","位, 个","",""
"354","会议","會議","huìyì","(名) noun","meeting; conference","3","场, 届","",""
"355","伞","傘","sǎn","(名) noun","umbrella; parasol","3","把","",""
